Date,Open,Close
1999-09-14,25.7172,26.4301
1999-09-15,27.4017,24.9208
1999-09-16,24.8848,24.8829
1999-09-17,25.5528,27.0822
1999-09-20,27.3224,27.2697
1999-09-21,26.5712,25.3371
1999-09-22,25.4459,26.1209
1999-09-23,26.935,22.9243
1999-09-24,22.5065,23.0128
1999-09-27,23.9864,23.4864
1999-09-28,23.1422,23.8058
1999-09-29,23.8058,22.3917
1999-09-30,23.025,23.0899
1999-10-01,22.1715,23.1107
1999-10-04,23.4737,24.6404
1999-10-05,24.9006,25.1589
1999-10-06,25.6147,26.6441
1999-10-07,27.0799,26.4552
1999-10-08,26.1453,27.2834
1999-10-11,27.511,28.4194
1999-10-12,28.1337,26.5076
1999-10-13,25.615,24.1747
1999-10-14,24.4311,24.6273
1999-10-15,22.7752,22.4783
1999-10-18,22.5449,21.6333
1999-10-19,22.3255,21.9777
1999-10-20,22.9612,23.9539
1999-10-21,22.798,25.1078
1999-10-22,25.5489,24.772
1999-10-25,24.4412,24.8055
1999-10-26,25.6924,24.2123
1999-10-27,24.0262,24.1057
1999-10-28,25.231,26.5633
1999-10-29,28.3798,29.3045
1999-11-01,29.3045,28.8543
1999-11-02,29.2976,28.9042
1999-11-03,30.118,30.5987
1999-11-04,31.8587,31.6124
1999-11-05,33.5225,32.5649
1999-11-08,32.9178,34.496
1999-11-09,35.3314,33.8044
1999-11-10,33.8622,35.1176
1999-11-11,36.2296,36.9682
1999-11-12,37.5509,38.4067
1999-11-15,38.5011,38.1835
1999-11-16,38.5908,41.0468
1999-11-17,41.0468,39.4015
1999-11-18,40.2004,42.9616
1999-11-19,42.4037,44.0908
1999-11-22,44.3659,47.045
1999-11-23,45.1433,42.5022
1999-11-24,42.8708,46.6374
1999-11-26,48.364,47.0787
1999-11-29,46.7921,44.7825
1999-11-30,45.0423,40.6044
1999-12-01,41.1072,42.3689
1999-12-02,42.8525,46.3511
1999-12-03,49.5867,49.2647
1999-12-06,49.8168,50.5672
1999-12-07,51.0352,50.5632
1999-12-08,50.6194,48.7623
1999-12-09,50.8086,48.9777
1999-12-10,50.6451,49.89
1999-12-13,50.1311,52.6495
1999-12-14,52.1884,49.8403
1999-12-15,48.1733,52.559
1999-12-16,54.726,56.6396
1999-12-17,59.3984,57.944
1999-12-20,59.2318,60.1879
1999-12-21,60.7118,68.1678
1999-12-22,69.3036,69.2301
1999-12-23,70.8594,70.372
1999-12-27,71.8798,70.436
1999-12-28,70.5753,69.2699
1999-12-29,71.1292,76.8622
1999-12-30,79.6373,74.4002
1999-12-31,77.1158,74.1059
2000-01-03,85.6345,82.1773
2000-01-04,75.1281,64.894
2000-01-05,63.7825,60.9226
2000-01-06,62.364,49.5532
2000-01-07,53.5252,63.6053
2000-01-10,68.9156,71.5657
2000-01-11,70.4193,62.3888
2000-01-12,63.9558,58.8527
2000-01-13,62.7511,68.2724
2000-01-14,72.1422,71.4512
2000-01-18,70.0159,74.4301
2000-01-19,73.2366,77.4196
2000-01-20,77.948,77.9418
2000-01-21,80.3539,79.7447
2000-01-24,82.6586,67.495
2000-01-25,68.8722,71.665
2000-01-26,71.8697,63.3381
2000-01-27,68.0441,65.4246
2000-01-28,64.3563,55.2706
2000-01-31,55.5182,63.3624
2000-02-01,62.3844,68.5592
2000-02-02,68.0115,69.3861
2000-02-03,72.5435,76.5563
2000-02-04,78.604,78.3861
2000-02-07,79.1989,81.9658
2000-02-08,84.3536,91.4119
2000-02-09,90.9099,82.8174
2000-02-10,84.8201,90.6978
2000-02-11,90.3568,82.3228
2000-02-14,84.7558,83.201
2000-02-15,82.1616,85.397
2000-02-16,84.541,84.7608
2000-02-17,87.7419,89.4637
2000-02-18,91.4101,81.489
2000-02-22,81.9521,81.1169
2000-02-23,83.5954,94.4024
2000-02-24,96.4119,100.745
2000-02-25,99.8783,94.2788
2000-02-28,91.7649,93.0946
2000-02-29,98.3985,101.706
2000-03-01,102.4083,103.4678
2000-03-02,104.6895,96.3565
2000-03-03,104.1309,108.2407
2000-03-06,114.7545,114.0157
2000-03-07,120.9969,108.7178
2000-03-08,112.3774,114.0083
2000-03-09,112.9814,124.3893
2000-03-10,124.0056,123.3884
2000-03-13,108.4758,112.2498
2000-03-14,116.9043,99.7393
2000-03-15,98.3618,88.629
2000-03-16,94.7597,102.6895
2000-03-17,101.2909,109.1429
2000-03-20,109.696,98.771
2000-03-21,95.7225,110.331
2000-03-22,116.18,117.6335
2000-03-23,119.0973,124.8824
2000-03-24,128.371,129.6296
2000-03-27,130.0196,127.9292
2000-03-28,126.705,120.316
2000-03-29,121.491,106.3919
2000-03-30,97.1436,97.1352
2000-03-31,99.5175,103.1502
2000-04-03,98.3336,86.4373
2000-04-04,86.7582,79.6427
2000-04-05,72.0497,75.5478
2000-04-06,83.171,83.0071
2000-04-07,87.3712,91.8487
2000-04-10,96.023,76.4758
2000-04-11,69.9889,71.339
2000-04-12,71.1232,58.9714
2000-04-13,60.506,53.2834
2000-04-14,48.0813,36.912
2000-04-17,34.5454,49.5625
2000-04-18,50.3525,54.0847
2000-04-19,55.3913,49.3938
2000-04-20,51.5575,45.8166
2000-04-24,40.455,42.8828
2000-04-25,45.1193,50.9907
2000-04-26,51.3073,45.8877
2000-04-27,39.8656,52.0924
2000-04-28,55.7653,57.3448
2000-05-01,59.5867,59.5821
2000-05-02,57.9821,49.0025
2000-05-03,48.1979,48.0009
2000-05-04,47.3978,47.6003
2000-05-05,46.0219,51.3373
2000-05-08,49.6791,45.944
2000-05-09,46.3287,41.709
2000-05-10,40.0942,33.776
2000-05-11,37.2075,39.7004
2000-05-12,40.5726,39.6142
2000-05-15,39.7801,45.0579
2000-05-16,47.1163,48.7054
2000-05-17,45.8442,45.7455
2000-05-18,45.4574,40.4363
2000-05-19,37.7306,34.8544
2000-05-22,34.7787,35.2425
2000-05-23,34.455,26.5132
2000-05-24,26.3776,31.3297
2000-05-25,31.9102,28.7148
2000-05-26,28.9886,28.9206
2000-05-30,31.4621,37.5109
2000-05-31,36.1754,34.2663
2000-06-01,36.9385,39.7543
2000-06-02,46.6428,47.4722
2000-06-05,45.9676,48.0402
2000-06-06,47.3729,44.6244
2000-06-07,44.8842,47.594
2000-06-08,49.3854,46.9279
2000-06-09,49.5377,47.7593
2000-06-12,48.8908,43.8933
2000-06-13,43.1805,48.4373
2000-06-14,49.486,45.3481
2000-06-15,44.9409,47.7296
2000-06-16,49.1582,48.2822
2000-06-19,48.0549,53.7941
2000-06-20,54.5094,54.7326
2000-06-21,52.135,55.2215
2000-06-22,55.1223,48.7345
2000-06-23,49.084,43.9735
2000-06-26,45.9874,47.5864
2000-06-27,46.9593,45.3877
2000-06-28,45.7639,47.0768
2000-06-29,45.669,43.8277
2000-06-30,43.9831,45.929
2000-07-03,46.3805,48.7512
2000-07-05,46.4793,42.8706
2000-07-06,43.3011,47.4633
2000-07-07,48.116,48.7205
2000-07-10,47.6338,46.9659
2000-07-11,46.6861,45.4158
2000-07-12,48.6418,50.8417
2000-07-13,52.3448,53.8904
2000-07-14,55.9992,56.6066
2000-07-17,57.122,57.9488
2000-07-18,56.1591,54.2466
2000-07-19,52.7282,50.0101
2000-07-20,51.922,55.4514
2000-07-21,52.5889,50.736
2000-07-24,51.7068,46.1092
2000-07-25,48.0165,48.6631
2000-07-26,47.7949,47.9856
2000-07-27,45.4793,41.9459
2000-07-28,42.7989,35.5111
2000-07-31,36.5025,38.7605
2000-08-01,39.1573,37.3623
2000-08-02,36.7003,35.4234
2000-08-03,32.2775,40.1815
2000-08-04,41.7378,39.1191
2000-08-07,40.2495,42.0321
2000-08-08,41.7493,41.6652
2000-08-09,43.9273,41.1399
2000-08-10,41.4053,38.9201
2000-08-11,38.0376,40.1192
2000-08-14,40.7716,42.8038
2000-08-15,42.5451,42.9637
2000-08-16,43.4822,43.4515
2000-08-17,42.7916,46.2249
2000-08-18,46.9406,45.7917
2000-08-21,47.0151,46.6558
2000-08-22,47.0159,46.2057
2000-08-23,45.1326,48.4342
2000-08-24,49.0835,50.7325
2000-08-25,50.6108,50.4546
2000-08-28,50.2576,50.5415
2000-08-29,50.8298,51.1293
2000-08-30,50.3342,51.217
2000-08-31,52.3497,55.7897
2000-09-01,57.6024,56.7887
2000-09-05,55.3641,51.9046
2000-09-06,51.4884,46.5671
2000-09-07,47.6417,49.7011
2000-09-08,48.9835,44.6587
2000-09-11,44.1301,41.7338
2000-09-12,42.691,39.7763
2000-09-13,38.4116,42.5154
2000-09-14,44.9494,42.4314
2000-09-15,42.0956,39.7421
2000-09-18,40.2948,37.7209
2000-09-19,38.8877,42.2984
2000-09-20,42.1379,43.8861
2000-09-21,42.5985,40.7321
2000-09-22,34.5298,41.4455
2000-09-25,42.3549,37.8178
2000-09-26,38.5366,36.2657
2000-09-27,38.3023,36.9377
2000-09-28,35.9862,40.533
2000-09-29,39.95,35.6577
2000-10-02,37.5114,33.3496
2000-10-03,34.838,29.518
2000-10-04,29.6436,31.8698
2000-10-05,31.4518,32.1423
2000-10-06,31.7883,28.954
2000-10-09,28.5004,28.5702
2000-10-10,27.7323,24.1534
2000-10-11,22.8498,23.012
2000-10-12,24.9449,21.3068
2000-10-13,20.938,26.4347
2000-10-16,26.3193,26.798
2000-10-17,28.2534,23.5164
2000-10-18,22.1841,23.2925
2000-10-19,27.167,29.5217
2000-10-20,28.9472,30.8015
2000-10-23,30.675,30.6725
2000-10-24,30.9355,26.7259
2000-10-25,25.5857,22.3547
2000-10-26,22.6177,24.0496
2000-10-27,24.9216,23.9054
2000-10-30,22.5494,21.289
2000-10-31,22.2971,25.3279
2000-11-01,24.0543,24.6845
2000-11-02,25.7563,25.5832
2000-11-03,26.3946,26.5586
2000-11-06,27.0972,25.9706
2000-11-07,25.0395,25.6799
2000-11-08,25.6799,19.7358
2000-11-09,19.0038,19.7266
2000-11-10,18.6174,16.6901
2000-11-13,16.1401,15.5269
2000-11-14,17.4526,19.3116
2000-11-15,19.1009,20.4691
2000-11-16,18.9055,16.9493
2000-11-17,17.1624,16.9136
2000-11-20,15.6164,14.8738
2000-11-21,15.0814,14.8034
2000-11-22,13.9816,12.8451
2000-11-24,13.8422,15.0149
2000-11-27,16.3505,14.4593
2000-11-28,14.0784,11.9332
2000-11-29,12.1272,10.5797
2000-11-30,9.9885,10.5987
2000-12-01,11.1359,11.1052
2000-12-04,11.1719,10.9454
2000-12-05,12.1491,14.4999
2000-12-06,14.4392,12.868
2000-12-07,12.3087,12.028
2000-12-08,14.4817,12.8289
2000-12-11,15.0927,16.3853
2000-12-12,15.8123,14.6131
2000-12-13,15.6859,12.846
2000-12-14,12.73,10.9945
2000-12-15,10.4328,10.2481
2000-12-18,10.855,10.3042
2000-12-19,10.0424,7.986
2000-12-20,7.2595,6.6282
2000-12-21,6.3786,6.7437
2000-12-22,7.3018,8.3217
2000-12-26,8.3583,8.4755
2000-12-27,7.9859,8.7546
2000-12-28,8.4268,8.7035
2000-12-29,8.7537,7.4217
2001-01-02,7.4893,5.565
2001-01-03,5.1803,8.3345
2001-01-04,8.015,7.888
2001-01-05,7.888,6.1079
2001-01-08,6.0058,6.305
2001-01-09,6.4678,6.3045
2001-01-10,5.94,7.2609
2001-01-11,6.9329,7.8842
2001-01-12,8.189,8.1808
2001-01-16,8.1153,7.8911
2001-01-17,8.8393,8.6054
2001-01-18,8.7049,9.6717
2001-01-19,10.3503,9.5636
2001-01-22,9.3803,9.5927
2001-01-23,9.3919,10.1856
2001-01-24,10.3144,9.9005
2001-01-25,9.7915,8.7533
2001-01-26,8.3763,9.1738
2001-01-29,8.8429,9.7728
2001-01-30,9.8374,9.6642
2001-01-31,9.8782,8.6151
2001-02-01,8.7141,8.951
2001-02-02,8.8657,7.4885
2001-02-05,7.359,7.4699
2001-02-06,7.4663,7.5052
2001-02-07,7.1127,7.1445
2001-02-08,7.2491,6.5133
2001-02-09,6.3365,5.7302
2001-02-12,5.6852,5.9339
2001-02-13,6.109,5.3866
2001-02-14,5.4153,6.0051
2001-02-15,6.4221,6.2981
2001-02-16,5.5204,5.2553
2001-02-20,5.4272,4.652
2001-02-21,4.2784,4.265
2001-02-22,4.2528,4.1423
2001-02-23,3.9239,4.1852
2001-02-26,4.4027,4.4193
2001-02-27,4.2665,3.63
2001-02-28,3.7285,3.2903
2001-03-01,3.192,3.5668
2001-03-02,3.2211,3.1128
2001-03-05,3.2704,3.28
2001-03-06,3.6368,3.657
2001-03-07,3.8757,3.661
2001-03-08,3.6457,3.4593
2001-03-09,3.1958,2.7423
2001-03-12,2.5446,2.2389
2001-03-13,2.314,2.575
2001-03-14,2.2754,2.455
2001-03-15,2.6955,2.1894
2001-03-16,2.148,2.0281
2001-03-19,2.0777,2.3429
2001-03-20,2.3717,1.877
2001-03-21,1.9003,1.8768
2001-03-22,1.9112,2.2134
2001-03-23,2.3281,2.2133
2001-03-26,2.3157,2.0618
2001-03-27,2.0603,2.2715
2001-03-28,2.062,1.7203
2001-03-29,1.6793,1.6241
2001-03-30,1.6672,1.6486
2001-04-02,1.6511,1.4307
2001-04-03,1.4081,1.1208
2001-04-04,1.1256,1.0624
2001-04-05,1.2422,1.3629
2001-04-06,1.3187,1.2538
2001-04-09,1.3038,1.3302
2001-04-10,1.4204,1.622
2001-04-11,1.9062,1.7664
2001-04-12,1.6772,1.9954
2001-04-16,1.8769,1.6439
2001-04-17,1.6077,1.7645
2001-04-18,2.0767,2.3079
2001-04-19,2.3903,2.7196
2001-04-20,2.6996,2.736
2001-04-23,2.5004,2.1928
2001-04-24,2.1856,2.0706
2001-04-25,2.0154,2.181
2001-04-26,2.2953,2.0164
2001-04-27,2.1791,2.179
2001-04-30,2.3359,2.3214
2001-05-01,2.3289,2.6037
2001-05-02,2.7238,2.7524
2001-05-03,2.5731,2.3902
2001-05-04,2.1638,2.6013
2001-05-07,2.5694,2.4416
2001-05-08,2.6098,2.5943
2001-05-09,2.4113,2.3316
2001-05-10,2.5344,2.216
2001-05-11,2.226,2.1843
2001-05-14,2.1489,2.0807
2001-05-15,2.0916,2.1258
2001-05-16,2.0089,2.4039
2001-05-17,2.4491,2.5167
2001-05-18,2.4764,2.5383
2001-05-21,2.5586,3.0081
2001-05-22,3.0534,2.9817
2001-05-23,2.9038,2.592
2001-05-24,2.6423,2.7886
2001-05-25,2.7985,2.638
2001-05-29,2.5601,2.1811
2001-05-30,2.086,1.9447
2001-05-31,1.9589,1.9834
2001-06-01,2.0895,2.1562
2001-06-04,2.1963,2.1256
2001-06-05,2.19,2.4023
2001-06-06,2.4364,2.3472
2001-06-07,2.2975,2.5253
2001-06-08,2.5283,2.3182
2001-06-11,2.253,2.1299
2001-06-12,1.9686,2.0955
2001-06-13,2.1591,1.9263
2001-06-14,1.8586,1.6322
2001-06-15,1.5809,1.6721
2001-06-18,1.6767,1.6058
2001-06-19,1.7515,1.582
2001-06-20,1.5238,1.6881
2001-06-21,1.6764,1.7556
2001-06-22,1.7879,1.7435
2001-06-25,1.7864,1.7564
2001-06-26,1.6583,1.7743
2001-06-27,1.7948,1.8079
2001-06-28,1.8823,1.8761
2001-06-29,1.9686,2.0447
2001-07-02,2.0381,2.0115
2001-07-03,1.9853,2.0362
2001-07-05,1.9346,1.7472
2001-07-06,1.6949,1.5332
2001-07-09,1.5604,1.5722
2001-07-10,1.6552,1.4051
2001-07-11,1.3969,1.4562
2001-07-12,1.6273,1.729
2001-07-13,1.7033,1.6762
2001-07-16,1.7014,1.5842
2001-07-17,1.5267,1.6891
2001-07-18,1.5715,1.4987
2001-07-19,1.5849,1.6039
2001-07-20,1.476,1.4937
2001-07-23,1.5562,1.3834
2001-07-24,1.3602,1.3369
2001-07-25,1.336,1.3713
2001-07-26,1.3663,1.4312
2001-07-27,1.4868,1.5186
2001-07-30,1.5378,1.4917
2001-07-31,1.5065,1.4979
2001-08-01,1.5912,1.6399
2001-08-02,1.7186,1.7308
2001-08-03,1.6866,1.6456
2001-08-06,1.5736,1.5689
2001-08-07,1.5253,1.5448
2001-08-08,1.4984,1.3524
2001-08-09,1.3436,1.3691
2001-08-10,1.3452,1.3302
2001-08-13,1.3605,1.4101
2001-08-14,1.4497,1.3593
2001-08-15,1.3613,1.2108
2001-08-16,1.1696,1.2528
2001-08-17,1.148,1.0842
2001-08-20,1.0919,1.1283
2001-08-21,1.1291,0.9897
2001-08-22,1.0502,1.0693
2001-08-23,1.0685,1.0382
2001-08-24,1.0826,1.2009
2001-08-27,1.1991,1.2053
2001-08-28,1.2026,1.0939
2001-08-29,1.1151,1.0463
2001-08-30,0.9837,0.9318
2001-08-31,0.9219,0.9667
2001-09-04,0.9582,0.8762
2001-09-05,0.8776,0.8659
2001-09-06,0.8231,0.7622
2001-09-07,0.7436,0.7489
2001-09-10,0.7351,0.7751
2001-09-17,0.5836,0.5802
2001-09-18,0.5984,0.5417
2001-09-19,0.549,0.5138
2001-09-20,0.4799,0.4631
2001-09-21,0.3894,0.4262
2001-09-24,0.466,0.4896
2001-09-25,0.4945,0.494
2001-09-26,0.5063,0.4433
2001-09-27,0.431,0.4346
2001-09-28,0.4508,0.4571
2001-10-01,0.4511,0.4454
2001-10-02,0.4418,0.4495
2001-10-03,0.4316,0.55
2001-10-04,0.5841,0.5657
2001-10-05,0.5496,0.5902
2001-10-08,0.5556,0.5956
2001-10-09,0.5956,0.553
2001-10-10,0.5415,0.6271
2001-10-11,0.6665,0.7526
2001-10-12,0.7288,0.7429
2001-10-15,0.7156,0.7333
2001-10-16,0.7503,0.7685
2001-10-17,0.8276,0.6054
2001-10-18,0.6192,0.6538
2001-10-19,0.6272,0.6666
2001-10-22,0.6601,0.7194
2001-10-23,0.7422,0.7304
2001-10-24,0.7285,0.7771
2001-10-25,0.7336,0.8692
2001-10-26,0.8483,0.814
2001-10-29,0.8133,0.6823
2001-10-30,0.6628,0.6432
2001-10-31,0.6808,0.6727
2001-11-01,0.7044,0.7571
2001-11-02,0.7527,0.7735
2001-11-05,0.8159,0.848
2001-11-06,0.8377,0.9454
2001-11-07,0.903,0.9416
2001-11-08,0.9716,0.9131
2001-11-09,0.9024,0.9116
2001-11-12,0.8595,0.9308
2001-11-13,1.0054,1.0292
2001-11-14,1.0756,1.0508
2001-11-15,1.0132,1.0381
2001-11-16,1.0381,1.0295
2001-11-19,1.062,1.116
2001-11-20,1.0826,0.9636
2001-11-21,0.9525,0.965
2001-11-23,0.9738,1.0121
2001-11-26,1.035,1.0859
2001-11-27,1.07,1.0818
2001-11-28,1.0445,0.9664
2001-11-29,0.9871,1.0548
2001-11-30,1.0376,1.0313
2001-12-03,1.0036,0.979
2001-12-04,1.0064,1.117
2001-12-05,1.1477,1.2802
2001-12-06,1.2678,1.2854
2001-12-07,1.2482,1.1808
2001-12-10,1.1474,1.1197
2001-12-11,1.1568,1.1382
2001-12-12,1.1602,1.165
2001-12-13,1.0946,1.0158
2001-12-14,1.0241,1.0421
2001-12-17,1.0352,1.095
2001-12-18,1.1236,1.1314
2001-12-19,1.0747,1.0706
2001-12-20,1.0385,0.9361
2001-12-21,0.9811,0.9853
2001-12-24,0.9897,0.9734
2001-12-26,0.977,1.0004
2001-12-27,1.0123,1.0241
2001-12-28,1.0453,1.0483
2001-12-31,1.0467,0.9391
2002-01-02,0.9862,1.0246
2002-01-03,1.0397,1.1295
2002-01-04,1.1657,1.1431
2002-01-07,1.1796,1.1057
2002-01-08,1.0978,1.1278
2002-01-09,1.172,1.0972
2002-01-10,1.1019,1.1184
2002-01-11,1.1168,1.076
2002-01-14,1.048,1.0066
2002-01-15,1.0126,1.0348
2002-01-16,0.9742,0.9165
2002-01-17,0.9654,0.9772
2002-01-18,0.9174,0.8999
2002-01-22,0.9281,0.8178
2002-01-23,0.8339,0.8843
2002-01-24,0.919,0.9189
2002-01-25,0.8861,0.9112
2002-01-28,0.9334,0.9263
2002-01-29,0.932,0.8512
2002-01-30,0.8526,0.8704
2002-01-31,0.8912,0.8864
2002-02-01,0.879,0.8612
2002-02-04,0.8492,0.7797
2002-02-05,0.7591,0.7416
2002-02-06,0.7736,0.7264
2002-02-07,0.7229,0.6746
2002-02-08,0.6899,0.73
2002-02-11,0.7283,0.7574
2002-02-12,0.7379,0.739
2002-02-13,0.7625,0.7762
2002-02-14,0.7887,0.7718
2002-02-15,0.7694,0.7038
2002-02-19,0.6805,0.6398
2002-02-20,0.6523,0.6653
2002-02-21,0.6452,0.5718
2002-02-22,0.5789,0.5804
2002-02-25,0.5987,0.6497
2002-02-26,0.6617,0.6425
2002-02-27,0.6708,0.6163
2002-02-28,0.6221,0.5834
2002-03-01,0.6023,0.6834
2002-03-04,0.6812,0.763
2002-03-05,0.7503,0.7794
2002-03-06,0.7584,0.7904
2002-03-07,0.8227,0.7953
2002-03-08,0.8296,0.857
2002-03-11,0.836,0.8478
2002-03-12,0.786,0.8132
2002-03-13,0.7759,0.755
2002-03-14,0.7544,0.7417
2002-03-15,0.7441,0.7636
2002-03-18,0.7879,0.7763
2002-03-19,0.7867,0.7726
2002-03-20,0.742,0.6919
2002-03-21,0.697,0.7462
2002-03-22,0.7415,0.7259
2002-03-25,0.7265,0.6604
2002-03-26,0.6532,0.6784
2002-03-27,0.6644,0.6627
2002-03-28,0.6853,0.6874
2002-04-01,0.6728,0.7262
2002-04-02,0.6819,0.6292
2002-04-03,0.6404,0.626
2002-04-04,0.5985,0.6117
2002-04-05,0.6247,0.5914
2002-04-08,0.5461,0.6132
2002-04-09,0.6121,0.5501
2002-04-10,0.5584,0.5622
2002-04-11,0.5533,0.5209
2002-04-12,0.5363,0.5451
2002-04-15,0.5586,0.558
2002-04-16,0.5893,0.6268
2002-04-17,0.6373,0.6173
2002-04-18,0.6048,0.5823
2002-04-19,0.6179,0.5878
2002-04-22,0.5651,0.5439
2002-04-23,0.5444,0.5161
2002-04-24,0.5253,0.4925
2002-04-25,0.484,0.4889
2002-04-26,0.4996,0.4273
2002-04-29,0.4355,0.4306
2002-04-30,0.4269,0.4555
2002-05-01,0.4529,0.4482
2002-05-02,0.4415,0.4041
2002-05-03,0.4025,0.3739
2002-05-06,0.3702,0.3453
2002-05-07,0.3558,0.3358
2002-05-08,0.3852,0.4419
2002-05-09,0.434,0.4081
2002-05-10,0.4105,0.3539
2002-05-13,0.3649,0.3964
2002-05-14,0.4455,0.4652
2002-05-15,0.4446,0.4754
2002-05-16,0.4638,0.4774
2002-05-17,0.4959,0.4804
2002-05-20,0.4662,0.4493
2002-05-21,0.4559,0.413
2002-05-22,0.3998,0.4157
2002-05-23,0.4247,0.4403
2002-05-24,0.4224,0.4082
2002-05-28,0.4171,0.4028
2002-05-29,0.3859,0.3713
2002-05-30,0.3616,0.3807
2002-05-31,0.3888,0.3623
2002-06-03,0.3612,0.3245
2002-06-04,0.3169,0.337
2002-06-05,0.339,0.3472
2002-06-06,0.342,0.3202
2002-06-07,0.2792,0.3011
2002-06-10,0.303,0.2995
2002-06-11,0.3105,0.2748
2002-06-12,0.2685,0.2866
2002-06-13,0.2838,0.2811
2002-06-14,0.2565,0.2792
2002-06-17,0.2906,0.3073
2002-06-18,0.2997,0.3219
2002-06-19,0.2918,0.2668
2002-06-20,0.2648,0.2414
2002-06-21,0.239,0.2241
2002-06-24,0.2149,0.2372
2002-06-25,0.2438,0.214
2002-06-26,0.1887,0.2138
2002-06-27,0.2274,0.2326
2002-06-28,0.2284,0.2297
2002-07-01,0.2266,0.1972
2002-07-02,0.1915,0.176
2002-07-03,0.1739,0.1934
2002-07-05,0.2052,0.2301
2002-07-08,0.2265,0.2053
